age,change_type,client_tenure_days,date,driver_type,drivers_cancelled,drivers_created,family_type,new_driver_no,new_expiry_date,new_license_no,new_premium,new_vehicle_no,new_vehicle_type,new_vin,old_expiry_date,old_vehicle_no,old_vehicle_type,old_vin,policy_no,premium,removed_driver_no,removed_license_no,removed_vehicle_no,removed_vehicle_type,removed_vin,vehicles_cancelled,vehicles_created
,vehicle_replacement,,2023-12-01,,,,,,,,,05,Hatchback,JY5U0ENR4RASKGG7Y,,04,Crossover,ZAVUY27724AK1T237,00001446,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,04,Wagon,KZ2RC3XZ0HDY1A45G,,02,Crossover,RFKCHNT858FHSLD3J,00002334,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,02,SUV,70HLPAL44MK83BLGH,,01,Crossover,VY4XNT6213LP5CKCH,00000081,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,02,Crossover,CJ3DNV8C450R8FTZ7,,01,Truck,HG5CZ8424N9Y0SMPE,00002424,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,04,Truck,Y1JFGVYR954RS8M5F,,01,Minivan,WDEJBJ1X3GTPG7WSE,00000145,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,02,Coupe,M25Y48FF848K4WG4W,,01,Convertible,JJ084K08858CCGBCZ,00001731,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,03,Minivan,P88FUU0Y8DGXSB3MV,,02,Truck,X1F6LCH20RTWSXDML,00002073,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,05,Minivan,N03LKCAD9DAB16E8Z,,01,Minivan,R9LUM4R39X67L8J9U,00001523,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,03,Wagon,MTLH5B993U52UA92J,,01,SUV,FDNNEV082CVSLWEUB,00002090,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,03,Hatchback,TRRU2RRT4SWBK58YU,,01,Coupe,149HDLRD2AE0Y20GC,00002257,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,03,Convertible,2A83Z1FS71R1RRT9W,,01,Minivan,ULETNBGY9LUC09W7U,00002233,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,05,Sports Car,TRXT82J41CG7ZVC53,,03,Wagon,E82F1VJ895JLJCH6V,00001135,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,02,Convertible,ASNY0UUK4VHDGZL87,,01,Convertible,6UBM8YHZ88Y08AGDD,00001877,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,03,Hatchback,ZDJL4CV04KSABMFF7,,01,Minivan,FMEPEEPH6F0P6P1LG,00001326,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,02,Sedan,0GAYC8KG27T6WYEFV,,01,Coupe,PVXREN8D1TC9PEUBW,00001174,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,04,Sedan,H3LR261X9BVT72J89,,01,Hatchback,49K8V2AK1Z4119THS,00001386,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,04,Truck,VA4H3S6S915E10KLC,,02,Wagon,LCFZDCP46V9H1M7UC,00002207,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,02,SUV,BV53J6TH0F9NHSBF4,,01,Truck,56GS67GS2HGSHSW29,00000568,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,02,Minivan,0RRV2PB43FZKFW177,,01,Coupe,CJ955A3R8G2ABZ7L8,00001180,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,03,Hatchback,25WNFEKR2L4GW6LEV,,01,Sports Car,ANK461390CELU9Z7A,00002425,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,02,Sports Car,3TSLE9NN77MTZNYZ9,,01,Minivan,3A55NKV60ZGKH2D76,00002503,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,03,Crossover,3K4MSZP59HCJCFY80,,01,Wagon,TSN28FGM31H3F95V6,00002133,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,02,SUV,XFGJZHW671WNNT64S,,01,Crossover,UJSS4C4X4SPD8634C,00002529,,,,,,,,
,vehicle_replacement,,2023-12-01,,,,,,,,,05,Sedan,A9DJ0HX46737FDPUJ,,02,SUV,7U8HWTJF73U4U2JBL,00002083,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,05,Sedan,YPJBEKMD1NWK7HLM5,,,,,00000758,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,03,Coupe,8J0XUK9347DPMDBK0,,,,,00001288,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,02,Sedan,UNAV21AK0H1R2YPP8,,,,,00001384,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,02,Crossover,GX4HDE0X916CYZ4S6,,,,,00000880,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,04,Wagon,94P6LP2Z5MSNB8PKA,,,,,00002019,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,03,Coupe,0BSBC6X03NJDG4YAP,,,,,00002409,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,02,SUV,ZZ89B35649KHJ0SG6,,,,,00002224,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,04,Crossover,KZ7875KD1CNCXNSGN,,,,,00001680,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,04,Minivan,8949AWCG7Y6E20AD1,,,,,00001702,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,03,Convertible,X4JDNHYX22NFDZK6Z,,,,,00000617,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,04,Wagon,Y1LDK8UB6694KRZY7,,,,,00001733,,,,,,,,
,vehicle_addition,,2023-12-01,,,,,,,,,04,SUV,4YNZYHS47KJUH5CA7,,,,,00001711,,,,,,,,
,vehicle_removal,,2023-12-01,,,,,,,,,,,,,,,,00000781,,,,01,Sedan,TJSMEJ7U3WFSNLF5C,,
,vehicle_removal,,2023-12-01,,,,,,,,,,,,,,,,00001076,,,,01,Hatchback,3V46JHVA4ZMN8903R,,
,vehicle_removal,,2023-12-01,,,,,,,,,,,,,,,,00002239,,,,01,Coupe,DP0USPWX3KMKUTCFE,,
23,driver_addition,,2023-12-01,secondary,,,,03,,KEXZ993TY,,,,,,,,,00000500,,,,,,,,
23,driver_addition,,2023-12-01,secondary,,,,03,,UHHU724DF,,,,,,,,,00000047,,,,,,,,
41,driver_addition,,2023-12-01,spouse,,,,02,,ATXQ111SM,,,,,,,,,00001096,,,,,,,,
55,driver_addition,,2023-12-01,spouse,,,,02,,OPAO746SU,,,,,,,,,00002278,,,,,,,,
22,driver_addition,,2023-12-01,secondary,,,,04,,GSHC322VM,,,,,,,,,00000306,,,,,,,,
43,driver_addition,,2023-12-01,spouse,,,,02,,HDTQ629CS,,,,,,,,,00000003,,,,,,,,
38,driver_addition,,2023-12-01,spouse,,,,02,,RJYY078CL,,,,,,,,,00001644,,,,,,,,
21,driver_addition,,2023-12-01,secondary,,,,03,,HVKE899DL,,,,,,,,,00001992,,,,,,,,
53,driver_addition,,2023-12-01,spouse,,,,02,,ZDDA363AN,,,,,,,,,00002381,,,,,,,,
52,driver_addition,,2023-12-01,spouse,,,,02,,PENB785FJ,,,,,,,,,00000981,,,,,,,,
21,driver_addition,,2023-12-01,secondary,,,,03,,BAVB598ZB,,,,,,,,,00002297,,,,,,,,
23,driver_addition,,2023-12-01,secondary,,,,03,,OCMR735NZ,,,,,,,,,00001487,,,,,,,,
21,driver_addition,,2023-12-01,secondary,,,,03,,WTXB056GI,,,,,,,,,00000743,,,,,,,,
19,driver_addition,,2023-12-01,secondary,,,,04,,JALY805XL,,,,,,,,,00002203,,,,,,,,
44,driver_addition,,2023-12-01,spouse,,,,02,,TYNY044GL,,,,,,,,,00002233,,,,,,,,
36,driver_addition,,2023-12-01,spouse,,,,02,,ANVA455MA,,,,,,,,,00002666,,,,,,,,
22,driver_addition,,2023-12-01,secondary,,,,03,,ESDC614GW,,,,,,,,,00001870,,,,,,,,
18,driver_addition,,2023-12-01,secondary,,,,03,,EZUA674JY,,,,,,,,,00002409,,,,,,,,
20,driver_removal,,2023-12-01,secondary,,,,,,,,,,,,,,,00001916,,03,JBLW585BJ,,,,,
31,driver_removal,,2023-12-01,spouse,,,,,,,,,,,,,,,00002248,,02,XNYB879ZT,,,,,
54,driver_removal,,2023-12-01,spouse,,,,,,,,,,,,,,,00001146,,02,XIMO420YB,,,,,
52,driver_removal,,2023-12-01,spouse,,,,,,,,,,,,,,,00002620,,01,MQDS482RG,,,,,
28,driver_removal,,2023-12-01,secondary,,,,,,,,,,,,,,,00000206,,03,WLRO318ZO,,,,,
58,driver_removal,,2023-12-01,spouse,,,,,,,,,,,,,,,00000151,,02,FPVA989FH,,,,,
25,driver_removal,,2023-12-01,secondary,,,,,,,,,,,,,,,00000739,,03,SQRU335MZ,,,,,
19,driver_removal,,2023-12-01,secondary,,,,,,,,,,,,,,,00002395,,03,AUMS351DH,,,,,
19,driver_removal,,2023-12-01,secondary,,,,,,,,,,,,,,,00000877,,03,NNFZ600HQ,,,,,
21,driver_removal,,2023-12-01,secondary,,,,,,,,,,,,,,,00001191,,04,QHLU686CR,,,,,
22,driver_removal,,2023-12-01,secondary,,,,,,,,,,,,,,,00001043,,04,XWVC177AX,,,,,
38,driver_removal,,2023-12-01,spouse,,,,,,,,,,,,,,,00001987,,02,NAZR909AZ,,,,,
,policy_renewal,2190,2023-12-01,,,,,,2024-12-30,,1506.89,,,,2023-12-31,,,,00000001,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-04,,1615.37,,,,2023-12-05,,,,00000340,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-06,,1610.62,,,,2023-12-07,,,,00000342,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-08,,1628.27,,,,2023-12-09,,,,00000344,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-12,,1568.57,,,,2023-12-13,,,,00000348,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-14,,1548.17,,,,2023-12-15,,,,00000350,,,,,,,,
,policy_cancellation,,2023-12-01,,3,,,,,,,,,,,,,,00000352,,,,,,,3,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-17,,1423.09,,,,2023-12-18,,,,00000353,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-20,,1944.21,,,,2023-12-21,,,,00000356,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-21,,1946.35,,,,2023-12-22,,,,00000357,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-26,,2066.13,,,,2023-12-27,,,,00000362,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-27,,1703.12,,,,2023-12-28,,,,00000363,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-29,,1446.24,,,,2023-12-30,,,,00000365,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-11-30,,1606.72,,,,2023-12-01,,,,00000701,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-04,,1466.77,,,,2023-12-05,,,,00000705,,,,,,,,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00000707,,,,,,,2,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-08,,1476.32,,,,2023-12-09,,,,00000709,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-11,,2011.64,,,,2023-12-12,,,,00000712,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-14,,1735.07,,,,2023-12-15,,,,00000715,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-18,,1436.3,,,,2023-12-19,,,,00000719,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-20,,1442.53,,,,2023-12-21,,,,00000721,,,,,,,,
,policy_cancellation,,2023-12-01,,2,,,,,,,,,,,,,,00000724,,,,,,,1,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-24,,1523.84,,,,2023-12-25,,,,00000725,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-27,,1647.09,,,,2023-12-28,,,,00000728,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-28,,1455.57,,,,2023-12-29,,,,00000729,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-29,,1693.8,,,,2023-12-30,,,,00000730,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1504.39,,,,2023-12-31,,,,00000731,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-01,,1667.58,,,,2023-12-02,,,,00001067,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-03,,1604.67,,,,2023-12-04,,,,00001069,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-04,,1332.31,,,,2023-12-05,,,,00001070,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-05,,1364.16,,,,2023-12-06,,,,00001071,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-07,,1511.82,,,,2023-12-08,,,,00001073,,,,,,,,
,policy_cancellation,,2023-12-01,,3,,,,,,,,,,,,,,00001074,,,,,,,1,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-09,,1610.12,,,,2023-12-10,,,,00001075,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-10,,1408.04,,,,2023-12-11,,,,00001076,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-11,,1352.26,,,,2023-12-12,,,,00001077,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-12,,1466.47,,,,2023-12-13,,,,00001078,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-13,,1397.5,,,,2023-12-14,,,,00001079,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-15,,1711.3,,,,2023-12-16,,,,00001081,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-17,,1303.44,,,,2023-12-18,,,,00001083,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-19,,2074.05,,,,2023-12-20,,,,00001085,,,,,,,,
,policy_cancellation,,2023-12-01,,2,,,,,,,,,,,,,,00001086,,,,,,,4,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-23,,2156.75,,,,2023-12-24,,,,00001089,,,,,,,,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00001090,,,,,,,2,
,policy_renewal,1095,2023-12-01,,,,,,2024-12-30,,1380.96,,,,2023-12-31,,,,00001096,,,,,,,,
,policy_renewal,2190,2023-12-01,,,,,,2024-12-30,,1678.6,,,,2023-12-31,,,,00001202,,,,,,,,
,policy_renewal,2190,2023-12-01,,,,,,2024-12-30,,1917.98,,,,2023-12-31,,,,00001208,,,,,,,,
,policy_renewal,2190,2023-12-01,,,,,,2024-12-30,,2274.04,,,,2023-12-31,,,,00001210,,,,,,,,
,policy_renewal,2190,2023-12-01,,,,,,2024-12-30,,2046.43,,,,2023-12-31,,,,00001212,,,,,,,,
,policy_renewal,2190,2023-12-01,,,,,,2024-12-30,,1781.72,,,,2023-12-31,,,,00001215,,,,,,,,
,policy_renewal,2190,2023-12-01,,,,,,2024-12-30,,1628.83,,,,2023-12-31,,,,00001216,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-30,,1387.2,,,,2023-12-31,,,,00001424,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-30,,1645.39,,,,2023-12-31,,,,00001425,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-30,,1794.92,,,,2023-12-31,,,,00001429,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-30,,1499.83,,,,2023-12-31,,,,00001430,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-30,,1337.65,,,,2023-12-31,,,,00001432,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-30,,2311.56,,,,2023-12-31,,,,00001434,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-30,,1739.49,,,,2023-12-31,,,,00001436,,,,,,,,
,policy_renewal,1825,2023-12-01,,,,,,2024-12-30,,1418.51,,,,2023-12-31,,,,00001443,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1758.84,,,,2023-12-31,,,,00001672,,,,,,,,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00001673,,,,,,,3,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1762.46,,,,2023-12-31,,,,00001674,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1421.06,,,,2023-12-31,,,,00001676,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1531.09,,,,2023-12-31,,,,00001677,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1432.45,,,,2023-12-31,,,,00001678,,,,,,,,
,policy_cancellation,,2023-12-01,,4,,,,,,,,,,,,,,00001679,,,,,,,3,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00001680,,,,,,,3,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1405.25,,,,2023-12-31,,,,00001681,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,2027.67,,,,2023-12-31,,,,00001683,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1614.55,,,,2023-12-31,,,,00001684,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1833.46,,,,2023-12-31,,,,00001686,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1575.19,,,,2023-12-31,,,,00001687,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1861.21,,,,2023-12-31,,,,00001688,,,,,,,,
,policy_renewal,1460,2023-12-01,,,,,,2024-12-30,,1280.88,,,,2023-12-31,,,,00001690,,,,,,,,
,policy_cancellation,,2023-12-01,,2,,,,,,,,,,,,,,00001691,,,,,,,1,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1455.5,,,,2023-12-01,,,,00001906,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1393.27,,,,2023-12-01,,,,00001907,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1906.42,,,,2023-12-01,,,,00001908,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1477.27,,,,2023-12-01,,,,00001909,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1638.51,,,,2023-12-01,,,,00001910,,,,,,,,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00001912,,,,,,,3,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1363.71,,,,2023-12-01,,,,00001913,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1382.24,,,,2023-12-01,,,,00001914,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1545.18,,,,2023-12-01,,,,00001915,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1471.52,,,,2023-12-01,,,,00001916,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1717.6,,,,2023-12-01,,,,00001917,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1426.58,,,,2023-12-01,,,,00001918,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1294.82,,,,2023-12-01,,,,00001919,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1312.2,,,,2023-12-01,,,,00001921,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1601.03,,,,2023-12-01,,,,00001922,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1378.03,,,,2023-12-01,,,,00001923,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1493.61,,,,2023-12-01,,,,00001924,,,,,,,,
,policy_renewal,1095,2023-12-01,,,,,,2024-11-30,,1647.8,,,,2023-12-01,,,,00001925,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1477.1,,,,2023-12-01,,,,00002169,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1183.06,,,,2023-12-01,,,,00002170,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1411.98,,,,2023-12-01,,,,00002172,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1299.04,,,,2023-12-01,,,,00002173,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1478.58,,,,2023-12-01,,,,00002174,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1556.81,,,,2023-12-01,,,,00002175,,,,,,,,
,policy_cancellation,,2023-12-01,,2,,,,,,,,,,,,,,00002176,,,,,,,1,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1342.55,,,,2023-12-01,,,,00002177,,,,,,,,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00002179,,,,,,,1,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1285.71,,,,2023-12-01,,,,00002180,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1669.23,,,,2023-12-01,,,,00002181,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1630.91,,,,2023-12-01,,,,00002182,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1385.09,,,,2023-12-01,,,,00002183,,,,,,,,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00002184,,,,,,,1,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1436.84,,,,2023-12-01,,,,00002185,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1758.5,,,,2023-12-01,,,,00002186,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1522.14,,,,2023-12-01,,,,00002188,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1392.78,,,,2023-12-01,,,,00002189,,,,,,,,
,policy_renewal,730,2023-12-01,,,,,,2024-11-30,,1496.6,,,,2023-12-01,,,,00002190,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1299.9,,,,2023-12-01,,,,00002429,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1434.08,,,,2023-12-01,,,,00002430,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1277.62,,,,2023-12-01,,,,00002432,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1399.99,,,,2023-12-01,,,,00002433,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1439.39,,,,2023-12-01,,,,00002434,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1139.01,,,,2023-12-01,,,,00002435,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1155.47,,,,2023-12-01,,,,00002436,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1483.02,,,,2023-12-01,,,,00002437,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1184.63,,,,2023-12-01,,,,00002438,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1308.94,,,,2023-12-01,,,,00002439,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1571.57,,,,2023-12-01,,,,00002440,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1286.51,,,,2023-12-01,,,,00002441,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1788.78,,,,2023-12-01,,,,00002442,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1562.06,,,,2023-12-01,,,,00002443,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1241.73,,,,2023-12-01,,,,00002444,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1358.14,,,,2023-12-01,,,,00002445,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1260.51,,,,2023-12-01,,,,00002446,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1168.32,,,,2023-12-01,,,,00002447,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1325.86,,,,2023-12-01,,,,00002448,,,,,,,,
,policy_renewal,365,2023-12-01,,,,,,2024-11-30,,1680.2,,,,2023-12-01,,,,00002449,,,,,,,,
,policy_cancellation,,2023-12-01,,3,,,,,,,,,,,,,,00002450,,,,,,,2,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00000442,,,,,,,2,
,policy_cancellation,,2023-12-01,,2,,,,,,,,,,,,,,00002531,,,,,,,1,
,policy_cancellation,,2023-12-01,,3,,,,,,,,,,,,,,00001648,,,,,,,4,
,policy_cancellation,,2023-12-01,,3,,,,,,,,,,,,,,00000645,,,,,,,1,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00002667,,,,,,,1,
,policy_cancellation,,2023-12-01,,3,,,,,,,,,,,,,,00001041,,,,,,,1,
,policy_cancellation,,2023-12-01,,3,,,,,,,,,,,,,,00002158,,,,,,,4,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00000995,,,,,,,1,
,policy_cancellation,,2023-12-01,,1,,,,,,,,,,,,,,00000273,,,,,,,2,
,new_policy,,2023-12-01,,,4,family_multi_vehicle,,,,,,,,,,,,00002685,1154.28,,,,,,,3
,new_policy,,2023-12-01,,,4,family_multi_vehicle,,,,,,,,,,,,00002686,1312.09,,,,,,,2
,new_policy,,2023-12-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002687,1581.76,,,,,,,1
,new_policy,,2023-12-01,,,2,family_multi_vehicle,,,,,,,,,,,,00002688,1066.55,,,,,,,3
,new_policy,,2023-12-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002689,1253.94,,,,,,,1
,new_policy,,2023-12-01,,,4,family_multi_vehicle,,,,,,,,,,,,00002690,1177.34,,,,,,,4
,new_policy,,2023-12-01,,,4,family_multi_vehicle,,,,,,,,,,,,00002691,1303.49,,,,,,,3
,new_policy,,2023-12-01,,,1,family_single_vehicle,,,,,,,,,,,,00002692,1220.38,,,,,,,1
,new_policy,,2023-12-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002693,1337.1,,,,,,,1
,new_policy,,2023-12-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002694,1263.86,,,,,,,1
,new_policy,,2023-12-01,,,1,family_single_vehicle,,,,,,,,,,,,00002695,1252.53,,,,,,,1
,new_policy,,2023-12-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002696,1324.48,,,,,,,1
,new_policy,,2023-12-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002697,1678.86,,,,,,,1
,new_policy,,2023-12-01,,,1,single_person_single_vehicle,,,,,,,,,,,,00002698,1134.28,,,,,,,1
,new_policy,,2023-12-01,,,3,family_multi_vehicle,,,,,,,,,,,,00002699,1386.11,,,,,,,2
